Season,TeamID,Wins,Loses,WinPCT,PointsScored,PointsAllowed,PPG,APG
1993,1228,18,12,0.6,2286,2190,76.2,73.0
1993,1229,18,10,0.6428571428571429,1848,1770,66.0,63.214285714285715
1993,1231,28,3,0.9032258064516129,2707,2244,87.3225806451613,72.38709677419355
1993,1232,10,17,0.37037037037037035,1811,1879,67.07407407407408,69.5925925925926
1993,1233,15,11,0.5769230769230769,1958,1933,75.3076923076923,74.34615384615384
1993,1234,21,8,0.7241379310344828,2246,1893,77.44827586206897,65.27586206896552
1993,1235,19,10,0.6551724137931034,2361,2032,81.41379310344827,70.06896551724138
1993,1238,20,8,0.7142857142857143,2401,2254,85.75,80.5
1993,1239,5,22,0.18518518518518517,1915,2103,70.92592592592592,77.88888888888889
1993,1241,21,8,0.7241379310344828,2352,2067,81.10344827586206,71.27586206896552
1993,1242,22,6,0.7857142857142857,2275,1947,81.25,69.53571428571429
1993,1243,19,10,0.6551724137931034,2056,1966,70.89655172413794,67.79310344827586
1993,1245,10,17,0.37037037037037035,1742,1823,64.51851851851852,67.51851851851852
1993,1246,26,3,0.896551724137931,2509,2029,86.51724137931035,69.96551724137932
1993,1247,13,13,0.5,1774,1841,68.23076923076923,70.8076923076923
1993,1248,6,20,0.23076923076923078,1725,1937,66.34615384615384,74.5
1993,1249,14,12,0.5384615384615384,2290,2072,88.07692307692308,79.6923076923077
1993,1250,4,22,0.15384615384615385,1911,2164,73.5,83.23076923076923
1993,1251,11,14,0.44,1852,1820,74.08,72.8
1993,1253,20,9,0.6896551724137931,2256,2077,77.79310344827586,71.62068965517241
1993,1254,10,17,0.37037037037037035,2041,2139,75.5925925925926,79.22222222222223
1993,1256,7,21,0.25,1710,2039,61.07142857142857,72.82142857142857
1993,1257,19,8,0.7037037037037037,2168,2002,80.29629629629629,74.14814814814815
1993,1258,5,20,0.2,1687,1855,67.48,74.2
1993,1259,2,25,0.07407407407407407,1571,1901,58.18518518518518,70.4074074074074
1993,1260,5,20,0.2,1640,1878,65.6,75.12
1993,1261,22,10,0.6875,2533,2367,79.15625,73.96875
1993,1263,10,17,0.37037037037037035,1841,1923,68.18518518518519,71.22222222222223
1993,1264,23,6,0.7931034482758621,2128,1930,73.37931034482759,66.55172413793103
1993,1265,13,16,0.4482758620689655,2044,2111,70.48275862068965,72.79310344827586
1993,1266,20,7,0.7407407407407407,2005,1618,74.25925925925925,59.925925925925924
1993,1267,14,11,0.56,1931,1922,77.24,76.88
1993,1268,12,16,0.42857142857142855,2235,2226,79.82142857142857,79.5
1993,1269,23,6,0.7931034482758621,2152,1865,74.20689655172414,64.3103448275862
1993,1270,11,15,0.4230769230769231,1931,1958,74.26923076923077,75.3076923076923
1993,1271,10,15,0.4,1609,1826,64.36,73.04
1993,1272,18,11,0.6206896551724138,2190,2068,75.51724137931035,71.3103448275862
1993,1273,10,14,0.4166666666666667,1705,1790,71.04166666666667,74.58333333333333
1993,1274,8,17,0.32,1777,1878,71.08,75.12
1993,1275,19,8,0.7037037037037037,1714,1554,63.48148148148148,57.55555555555556
1993,1276,26,4,0.8666666666666667,2479,2158,82.63333333333334,71.93333333333334
1993,1277,15,12,0.5555555555555556,1993,1830,73.81481481481481,67.77777777777777
1993,1278,16,10,0.6153846153846154,1971,1783,75.8076923076923,68.57692307692308
1993,1279,7,18,0.28,1722,1975,68.88,79.0
1993,1280,11,16,0.4074074074074074,1884,2030,69.77777777777777,75.18518518518519
1993,1281,16,13,0.5517241379310345,2131,1989,73.48275862068965,68.58620689655173
1993,1282,11,12,0.4782608695652174,1777,1759,77.26086956521739,76.47826086956522
1993,1283,18,10,0.6428571428571429,1779,1666,63.535714285714285,59.5
1993,1284,11,17,0.39285714285714285,1805,1856,64.46428571428571,66.28571428571429
1993,1285,14,11,0.56,1591,1557,63.64,62.28
1993,1286,7,18,0.28,1628,1740,65.12,69.6
1993,1287,6,20,0.23076923076923078,1958,2328,75.3076923076923,89.53846153846153
1993,1288,8,17,0.32,1949,2141,77.96,85.64
1993,1290,11,13,0.4583333333333333,1972,2013,82.16666666666667,83.875
1993,1291,13,15,0.4642857142857143,2012,2070,71.85714285714286,73.92857142857143
1993,1292,8,15,0.34782608695652173,1551,1682,67.43478260869566,73.1304347826087
1993,1293,16,12,0.5714285714285714,2319,2299,82.82142857142857,82.10714285714286
1993,1296,13,12,0.52,1711,1807,68.44,72.28
1993,1298,7,18,0.28,1563,1738,62.52,69.52
1993,1299,12,11,0.5217391304347826,1658,1719,72.08695652173913,74.73913043478261
1993,1301,8,19,0.2962962962962963,1835,2075,67.96296296296296,76.85185185185185
1993,1302,7,16,0.30434782608695654,1733,1898,75.34782608695652,82.52173913043478
1993,1304,20,10,0.6666666666666666,2418,2253,80.6,75.1
1993,1305,8,17,0.32,1863,2047,74.52,81.88
1993,1306,6,21,0.2222222222222222,1679,1938,62.18518518518518,71.77777777777777
1993,1307,23,6,0.7931034482758621,2008,1824,69.24137931034483,62.89655172413793
1993,1308,22,7,0.7586206896551724,2235,2089,77.06896551724138,72.03448275862068
1993,1309,25,3,0.8928571428571429,2051,1701,73.25,60.75
1993,1310,23,6,0.7931034482758621,2304,2039,79.44827586206897,70.3103448275862
1993,1311,12,12,0.5,1833,1902,76.375,79.25
1993,1314,28,4,0.875,2765,2183,86.40625,68.21875
1993,1317,5,21,0.19230769230769232,2049,2261,78.8076923076923,86.96153846153847
1993,1318,20,8,0.7142857142857143,2124,1953,75.85714285714286,69.75
1993,1319,8,15,0.34782608695652173,1568,1677,68.17391304347827,72.91304347826087
1993,1320,11,15,0.4230769230769231,1594,1727,61.30769230769231,66.42307692307692
1993,1321,7,19,0.2692307692307692,1810,1988,69.61538461538461,76.46153846153847
1993,1322,9,13,0.4090909090909091,1907,1941,86.68181818181819,88.22727272727273
1993,1323,9,18,0.3333333333333333,1713,1898,63.44444444444444,70.29629629629629
1993,1325,13,13,0.5,1807,1825,69.5,70.1923076923077
1993,1326,15,12,0.5555555555555556,1938,1908,71.77777777777777,70.66666666666667
1993,1328,16,11,0.5925925925925926,2362,2127,87.48148148148148,78.77777777777777
1993,1329,15,8,0.6521739130434783,1726,1605,75.04347826086956,69.78260869565217
1993,1330,19,7,0.7307692307692307,2195,2117,84.42307692307692,81.42307692307692
1993,1332,6,20,0.23076923076923078,1899,2076,73.03846153846153,79.84615384615384
1993,1333,11,14,0.44,1702,1717,68.08,68.68
1993,1334,15,11,0.5769230769230769,1734,1654,66.6923076923077,63.61538461538461
1993,1335,22,4,0.8461538461538461,1900,1642,73.07692307692308,63.15384615384615
1993,1336,7,20,0.25925925925925924,1690,1915,62.592592592592595,70.92592592592592
1993,1337,19,7,0.7307692307692307,1830,1677,70.38461538461539,64.5
1993,1338,17,10,0.6296296296296297,2098,2058,77.70370370370371,76.22222222222223
1993,1339,7,18,0.28,1683,1882,67.32,75.28
1993,1343,14,11,0.56,1416,1361,56.64,54.44
1993,1344,17,11,0.6071428571428571,1999,1820,71.39285714285714,65.0
1993,1345,18,9,0.6666666666666666,1932,1833,71.55555555555556,67.88888888888889
1993,1347,11,16,0.4074074074074074,2171,2298,80.4074074074074,85.11111111111111
1993,1348,18,10,0.6428571428571429,2176,2044,77.71428571428571,73.0
1993,1349,17,9,0.6538461538461539,2025,1890,77.88461538461539,72.6923076923077
1993,1350,15,12,0.5555555555555556,1936,1875,71.70370370370371,69.44444444444444
1993,1351,19,10,0.6551724137931034,2150,2026,74.13793103448276,69.86206896551724
1993,1352,9,18,0.3333333333333333,1800,1950,66.66666666666667,72.22222222222223
1993,1353,12,15,0.4444444444444444,2148,2134,79.55555555555556,79.03703703703704
1993,1354,14,13,0.5185185185185185,1955,1968,72.4074074074074,72.88888888888889
1993,1356,22,9,0.7096774193548387,2399,2134,77.38709677419355,68.83870967741936
1993,1358,4,19,0.17391304347826086,1709,1951,74.30434782608695,84.82608695652173
1993,1359,15,10,0.6,1771,1706,70.84,68.24
1993,1360,11,13,0.4583333333333333,1680,1708,70.0,71.16666666666667
1993,1361,4,21,0.16,1584,1885,63.36,75.4
1993,1362,17,12,0.5862068965517241,2242,2244,77.3103448275862,77.37931034482759
1993,1363,7,19,0.2692307692307692,1677,1837,64.5,70.65384615384616
1993,1364,18,10,0.6428571428571429,1946,1777,69.5,63.464285714285715
1993,1365,16,11,0.5925925925925926,1852,1810,68.5925925925926,67.03703703703704
1993,1368,8,15,0.34782608695652173,1668,1815,72.52173913043478,78.91304347826087
1993,1369,15,11,0.5769230769230769,2071,2097,79.65384615384616,80.65384615384616
1993,1371,26,6,0.8125,2491,2155,77.84375,67.34375
1993,1372,10,14,0.4166666666666667,1723,1793,71.79166666666667,74.70833333333333
1993,1373,15,13,0.5357142857142857,1995,1910,71.25,68.21428571428571
1993,1374,18,7,0.72,1987,1883,79.48,75.32
1993,1375,15,13,0.5357142857142857,2281,2199,81.46428571428571,78.53571428571429
1993,1376,8,18,0.3076923076923077,1989,2154,76.5,82.84615384615384
1993,1378,8,19,0.2962962962962963,1942,2086,71.92592592592592,77.25925925925925
1993,1379,10,17,0.37037037037037035,2140,2215,79.25925925925925,82.03703703703704
1993,1380,16,9,0.64,2396,2145,95.84,85.8
1993,1381,11,12,0.4782608695652174,1718,1744,74.69565217391305,75.82608695652173
1993,1382,10,16,0.38461538461538464,1850,1947,71.15384615384616,74.88461538461539
1993,1383,9,18,0.3333333333333333,1986,2186,73.55555555555556,80.96296296296296
1993,1384,9,18,0.3333333333333333,1807,1924,66.92592592592592,71.25925925925925
1993,1385,18,10,0.6428571428571429,2103,2005,75.10714285714286,71.60714285714286
1993,1386,18,10,0.6428571428571429,2049,1962,73.17857142857143,70.07142857142857
1993,1387,10,17,0.37037037037037035,1847,1841,68.4074074074074,68.18518518518519
1993,1388,10,16,0.38461538461538464,1637,1807,62.96153846153846,69.5
1993,1389,9,18,0.3333333333333333,1758,1893,65.11111111111111,70.11111111111111
1993,1390,6,22,0.21428571428571427,1834,2002,65.5,71.5
1993,1391,10,14,0.4166666666666667,1845,1877,76.875,78.20833333333333
1993,1393,19,9,0.6785714285714286,2201,2068,78.60714285714286,73.85714285714286
1993,1395,6,22,0.21428571428571427,1815,2098,64.82142857142857,74.92857142857143
1993,1396,17,12,0.5862068965517241,2003,1942,69.06896551724138,66.96551724137932
1993,1397,13,17,0.43333333333333335,2361,2389,78.7,79.63333333333334
1993,1398,19,8,0.7037037037037037,2154,2036,79.77777777777777,75.4074074074074
1993,1399,14,13,0.5185185185185185,2329,2388,86.25925925925925,88.44444444444444
1993,1400,10,17,0.37037037037037035,2155,2222,79.81481481481481,82.29629629629629
1993,1401,10,17,0.37037037037037035,1856,1932,68.74074074074075,71.55555555555556
1993,1402,12,13,0.48,1812,1804,72.48,72.16
1993,1403,16,11,0.5925925925925926,2128,2072,78.81481481481481,76.74074074074075
1993,1404,5,19,0.20833333333333334,1638,1872,68.25,78.0
1993,1405,12,15,0.4444444444444444,1816,1867,67.25925925925925,69.14814814814815
1993,1406,17,9,0.6538461538461539,1998,1976,76.84615384615384,76.0
1993,1408,20,8,0.7142857142857143,2147,1946,76.67857142857143,69.5
1993,1409,13,14,0.48148148148148145,2021,2018,74.85185185185185,74.74074074074075
1993,1410,2,20,0.09090909090909091,1393,1806,63.31818181818182,82.0909090909091
1993,1411,10,14,0.4166666666666667,1830,1946,76.25,81.08333333333333
1993,1412,17,13,0.5666666666666667,2152,1983,71.73333333333333,66.1
1993,1414,5,21,0.19230769230769232,1864,2038,71.6923076923077,78.38461538461539
1993,1416,8,17,0.32,1901,2009,76.04,80.36
1993,1417,21,10,0.6774193548387096,2422,2355,78.12903225806451,75.96774193548387
1993,1418,17,13,0.5666666666666667,2391,2304,79.7,76.8
1993,1419,25,4,0.8620689655172413,2520,2125,86.89655172413794,73.27586206896552
1993,1420,10,16,0.38461538461538464,2106,2193,81.0,84.34615384615384
1993,1421,2,23,0.08,1704,2093,68.16,83.72
1993,1422,10,17,0.37037037037037035,1859,1996,68.85185185185185,73.92592592592592
1993,1423,15,11,0.5769230769230769,2104,2043,80.92307692307692,78.57692307692308
1993,1424,21,7,0.75,2518,2267,89.92857142857143,80.96428571428571
1993,1425,14,11,0.56,1774,1764,70.96,70.56
1993,1426,13,12,0.52,2020,2102,80.8,84.08
1993,1427,12,14,0.46153846153846156,2065,2164,79.42307692307692,83.23076923076923
1993,1428,22,6,0.7857142857142857,2161,1829,77.17857142857143,65.32142857142857
1993,1429,8,17,0.32,1935,2037,77.4,81.48
1993,1431,18,12,0.6,2138,2057,71.26666666666667,68.56666666666666
1993,1433,20,9,0.6896551724137931,2311,2080,79.6896551724138,71.72413793103448
1993,1434,11,16,0.4074074074074074,2134,2166,79.03703703703704,80.22222222222223
1993,1435,26,5,0.8387096774193549,2595,2168,83.70967741935483,69.93548387096774
1993,1436,9,17,0.34615384615384615,1953,2130,75.11538461538461,81.92307692307692
1993,1437,8,19,0.2962962962962963,1907,1872,70.62962962962963,69.33333333333333
1993,1438,19,9,0.6785714285714286,2096,1956,74.85714285714286,69.85714285714286
1993,1439,9,18,0.3333333333333333,1800,1914,66.66666666666667,70.88888888888889
1993,1440,4,22,0.15384615384615385,1689,1995,64.96153846153847,76.73076923076923
1993,1441,4,20,0.16666666666666666,1648,1853,68.66666666666667,77.20833333333333
1993,1442,7,19,0.2692307692307692,1893,2064,72.8076923076923,79.38461538461539
1993,1443,24,5,0.8275862068965517,2518,2091,86.82758620689656,72.10344827586206
1993,1444,16,12,0.5714285714285714,1890,1870,67.5,66.78571428571429
1993,1447,18,12,0.6,2097,2029,69.9,67.63333333333334
1993,1448,19,8,0.7037037037037037,2096,1866,77.62962962962963,69.11111111111111
1993,1449,11,14,0.44,1713,1746,68.52,69.84
1993,1450,13,12,0.52,1781,1631,71.24,65.24
1993,1451,17,7,0.7083333333333334,1864,1762,77.66666666666667,73.41666666666667
1993,1452,16,11,0.5925925925925926,2054,1901,76.07407407407408,70.4074074074074
1993,1453,13,14,0.48148148148148145,1785,1699,66.11111111111111,62.925925925925924
1993,1454,22,4,0.8461538461538461,2054,1818,79.0,69.92307692307692
1993,1455,9,17,0.34615384615384615,1668,1816,64.15384615384616,69.84615384615384
1993,1456,12,13,0.48,1842,1869,73.68,74.76
1993,1457,12,16,0.42857142857142855,2324,2371,83.0,84.67857142857143
1993,1458,14,13,0.5185185185185185,2083,2041,77.14814814814815,75.5925925925926
1993,1460,19,9,0.6785714285714286,2508,2202,89.57142857142857,78.64285714285714
1993,1461,11,15,0.4230769230769231,1765,1814,67.88461538461539,69.76923076923077
1993,1462,22,5,0.8148148148148148,1974,1753,73.11111111111111,64.92592592592592
1993,1463,9,16,0.36,1356,1400,54.24,56.0
1993,1464,3,23,0.11538461538461539,1864,2184,71.6923076923077,84.0
1994,1102,4,18,0.18181818181818182,1478,1669,67.18181818181819,75.86363636363636
1994,1103,7,18,0.28,1534,1682,61.36,67.28
1994,1104,19,9,0.6785714285714286,2059,1931,73.53571428571429,68.96428571428571
1994,1106,15,10,0.6,2126,2032,85.04,81.28
1994,1108,3,19,0.13636363636363635,1660,2020,75.45454545454545,91.81818181818181
1994,1110,8,19,0.2962962962962963,2049,2249,75.88888888888889,83.29629629629629
1994,1111,15,11,0.5769230769230769,1999,1992,76.88461538461539,76.61538461538461
1994,1112,25,5,0.8333333333333334,2716,2258,90.53333333333333,75.26666666666667
1994,1113,15,12,0.5555555555555556,2091,2035,77.44444444444444,75.37037037037037
1994,1114,12,15,0.4444444444444444,1975,1955,73.14814814814815,72.4074074074074
1994,1116,24,3,0.8888888888888888,2520,2048,93.33333333333333,75.85185185185185
1994,1117,15,12,0.5555555555555556,1839,1782,68.11111111111111,66.0
1994,1119,6,20,0.23076923076923078,1989,2246,76.5,86.38461538461539
1994,1120,11,17,0.39285714285714285,2288,2266,81.71428571428571,80.92857142857143
1994,1122,10,16,0.38461538461538464,2039,2152,78.42307692307692,82.76923076923077
1994,1123,14,12,0.5384615384615384,1919,1872,73.8076923076923,72.0
1994,1124,16,11,0.5925925925925926,2308,2260,85.48148148148148,83.70370370370371
1994,1126,9,18,0.3333333333333333,1916,2160,70.96296296296296,80.0
1994,1129,15,11,0.5769230769230769,1871,1814,71.96153846153847,69.76923076923077
1994,1130,19,10,0.6551724137931034,2265,2042,78.10344827586206,70.41379310344827
1994,1131,11,16,0.4074074074074074,2013,2073,74.55555555555556,76.77777777777777
1994,1132,15,10,0.6,1762,1662,70.48,66.48
1994,1133,20,7,0.7407407407407407,1852,1737,68.5925925925926,64.33333333333333
1994,1135,12,14,0.46153846153846156,1684,1858,64.76923076923077,71.46153846153847
1994,1137,9,17,0.34615384615384615,2148,2163,82.61538461538461,83.1923076923077
1994,1138,9,18,0.3333333333333333,1902,2070,70.44444444444444,76.66666666666667
1994,1139,15,13,0.5357142857142857,2093,2050,74.75,73.21428571428571
1994,1140,19,9,0.6785714285714286,2218,2101,79.21428571428571,75.03571428571429
1994,1141,5,20,0.2,1440,1749,57.6,69.96
1994,1143,22,7,0.7586206896551724,2301,2084,79.34482758620689,71.86206896551724
1994,1144,18,9,0.6666666666666666,1907,1807,70.62962962962963,66.92592592592592
1994,1145,22,6,0.7857142857142857,2226,2017,79.5,72.03571428571429
1994,1147,14,12,0.5384615384615384,2093,2032,80.5,78.15384615384616
1994,1148,1,22,0.043478260869565216,1665,2150,72.3913043478261,93.47826086956522
1994,1149,8,18,0.3076923076923077,2119,2234,81.5,85.92307692307692
1994,1150,16,12,0.5714285714285714,1949,1881,69.60714285714286,67.17857142857143
1994,1151,21,6,0.7777777777777778,2200,2066,81.48148148148148,76.51851851851852
1994,1152,3,23,0.11538461538461539,2023,2506,77.8076923076923,96.38461538461539
1994,1153,22,9,0.7096774193548387,2413,2113,77.83870967741936,68.16129032258064
1994,1154,9,16,0.36,1690,1760,67.6,70.4
1994,1155,16,15,0.5161290322580645,2291,2224,73.90322580645162,71.74193548387096
1994,1156,13,15,0.4642857142857143,2015,2099,71.96428571428571,74.96428571428571
1994,1157,13,11,0.5416666666666666,1813,1841,75.54166666666667,76.70833333333333
1994,1158,22,3,0.88,1895,1617,75.8,64.68
1994,1159,17,12,0.5862068965517241,2360,2263,81.37931034482759,78.03448275862068
1994,1160,10,17,0.37037037037037035,1992,2134,73.77777777777777,79.03703703703704
1994,1161,13,13,0.5,1945,1880,74.8076923076923,72.3076923076923
1994,1162,5,20,0.2,1470,1766,58.8,70.64
1994,1163,27,4,0.8709677419354839,2689,2155,86.74193548387096,69.51612903225806
1994,1164,20,8,0.7142857142857143,2098,1819,74.92857142857143,64.96428571428571
1994,1165,6,18,0.25,1519,1769,63.291666666666664,73.70833333333333
1994,1166,6,21,0.2222222222222222,1739,2002,64.4074074074074,74.14814814814815
1994,1168,6,19,0.24,1778,1916,71.12,76.64
1994,1169,7,18,0.28,1802,2040,72.08,81.6
1994,1170,1,26,0.037037037037037035,1660,2249,61.48148148148148,83.29629629629629
1994,1171,9,16,0.36,1636,1791,65.44,71.64
1994,1172,20,7,0.7407407407407407,2025,1887,75.0,69.88888888888889
1994,1173,5,21,0.19230769230769232,1846,2047,71.0,78.73076923076923
1994,1174,12,13,0.48,1801,1787,72.04,71.48
1994,1175,6,19,0.24,1724,2007,68.96,80.28
1994,1177,16,11,0.5925925925925926,2124,1978,78.66666666666667,73.25925925925925
1994,1178,13,12,0.52,1807,1853,72.28,74.12
1994,1179,10,16,0.38461538461538464,1995,2065,76.73076923076923,79.42307692307692
1994,1180,24,4,0.8571428571428571,2166,1869,77.35714285714286,66.75
1994,1181,23,5,0.8214285714285714,2202,1895,78.64285714285714,67.67857142857143
1994,1182,16,12,0.5714285714285714,2018,1986,72.07142857142857,70.92857142857143
1994,1183,11,15,0.4230769230769231,1775,1907,68.26923076923077,73.34615384615384
1994,1184,11,14,0.44,2002,2003,80.08,80.12
1994,1185,13,12,0.52,1850,1877,74.0,75.08
1994,1186,2,20,0.09090909090909091,1413,1765,64.22727272727273,80.22727272727273
1994,1187,15,12,0.5555555555555556,1992,1890,73.77777777777777,70.0
1994,1190,14,14,0.5,2295,2274,81.96428571428571,81.21428571428571
1994,1191,19,10,0.6551724137931034,2205,1969,76.03448275862068,67.89655172413794
1994,1192,13,13,0.5,1865,1906,71.73076923076923,73.3076923076923
1994,1193,8,19,0.2962962962962963,1929,2093,71.44444444444444,77.51851851851852
1994,1194,3,23,0.11538461538461539,1788,2259,68.76923076923077,86.88461538461539
1994,1196,25,7,0.78125,2435,2198,76.09375,68.6875
1994,1197,3,23,0.11538461538461539,1638,1997,63.0,76.8076923076923
1994,1198,11,16,0.4074074074074074,1855,1909,68.70370370370371,70.70370370370371
1994,1199,13,14,0.48148148148148145,2078,2020,76.96296296296296,74.81481481481481
1994,1200,11,15,0.4230769230769231,1822,1912,70.07692307692308,73.53846153846153
1994,1201,18,10,0.6428571428571429,2102,1995,75.07142857142857,71.25
1994,1202,10,17,0.37037037037037035,1951,2106,72.25925925925925,78.0
1994,1203,17,11,0.6071428571428571,1964,1870,70.14285714285714,66.78571428571429
1994,1204,10,14,0.4166666666666667,1786,1821,74.41666666666667,75.875
1994,1206,10,17,0.37037037037037035,2385,2539,88.33333333333333,94.03703703703704
1994,1207,16,11,0.5925925925925926,1915,1755,70.92592592592592,65.0
1994,1208,14,16,0.4666666666666667,2396,2306,79.86666666666666,76.86666666666666
1994,1209,12,14,0.46153846153846156,1899,1885,73.03846153846153,72.5
1994,1210,16,12,0.5714285714285714,2132,2054,76.14285714285714,73.35714285714286
1994,1211,19,7,0.7307692307692307,2120,1905,81.53846153846153,73.26923076923077
1994,1212,5,18,0.21739130434782608,1800,2041,78.26086956521739,88.73913043478261
1994,1216,16,12,0.5714285714285714,2139,2076,76.39285714285714,74.14285714285714
1994,1217,8,17,0.32,1702,1794,68.08,71.76
1994,1218,18,14,0.5625,2299,2368,71.84375,74.0
1994,1220,9,20,0.3103448275862069,1968,2225,67.86206896551724,76.72413793103448
1994,1221,14,14,0.5,2343,2459,83.67857142857143,87.82142857142857
1994,1222,8,19,0.2962962962962963,2074,2223,76.81481481481481,82.33333333333333
1994,1224,8,17,0.32,1786,1889,71.44,75.56
1994,1225,15,10,0.6,1805,1734,72.2,69.36
1994,1226,15,9,0.625,1924,1865,80.16666666666667,77.70833333333333
1994,1227,19,9,0.6785714285714286,2350,2159,83.92857142857143,77.10714285714286
1994,1228,17,10,0.6296296296296297,2276,2011,84.29629629629629,74.48148148148148
1994,1229,16,11,0.5925925925925926,1991,1900,73.74074074074075,70.37037037037037
1994,1231,19,8,0.7037037037037037,2209,2105,81.81481481481481,77.96296296296296
1994,1232,4,22,0.15384615384615385,1639,1934,63.03846153846154,74.38461538461539
1994,1233,7,20,0.25925925925925924,2025,2225,75.0,82.4074074074074
1994,1234,11,16,0.4074074074074074,2254,2207,83.48148148148148,81.74074074074075
1994,1235,13,13,0.5,2190,1986,84.23076923076923,76.38461538461539
1994,1238,18,10,0.6428571428571429,2223,2060,79.39285714285714,73.57142857142857
1994,1239,17,11,0.6071428571428571,2174,2097,77.64285714285714,74.89285714285714
1994,1241,20,9,0.6896551724137931,2436,2326,84.0,80.20689655172414
1994,1242,24,7,0.7741935483870968,2486,2110,80.19354838709677,68.06451612903226
1994,1243,17,12,0.5862068965517241,1992,1954,68.6896551724138,67.37931034482759
1994,1245,13,14,0.48148148148148145,1792,1827,66.37037037037037,67.66666666666667
1994,1246,26,6,0.8125,2804,2392,87.625,74.75
1994,1247,10,16,0.38461538461538464,1863,1961,71.65384615384616,75.42307692307692
1994,1248,8,19,0.2962962962962963,2042,2206,75.62962962962963,81.70370370370371
1994,1249,8,17,0.32,1832,1947,73.28,77.88
1994,1250,9,17,0.34615384615384615,2017,2209,77.57692307692308,84.96153846153847
1994,1251,16,11,0.5925925925925926,1935,1905,71.66666666666667,70.55555555555556
1994,1253,15,10,0.6,1988,1973,79.52,78.92
1994,1254,3,24,0.1111111111111111,1962,2405,72.66666666666667,89.07407407407408
1994,1256,1,25,0.038461538461538464,1555,2056,59.80769230769231,79.07692307692308
1994,1257,26,5,0.8387096774193549,2528,2144,81.54838709677419,69.16129032258064
1994,1258,6,21,0.2222222222222222,2132,2421,78.96296296296296,89.66666666666667
1994,1259,17,12,0.5862068965517241,2305,2280,79.48275862068965,78.62068965517241
1994,1260,7,19,0.2692307692307692,1763,1982,67.8076923076923,76.23076923076923
1994,1261,11,16,0.4074074074074074,2161,2195,80.03703703703704,81.29629629629629
1994,1263,20,9,0.6896551724137931,2414,2282,83.24137931034483,78.6896551724138
1994,1264,19,10,0.6551724137931034,2188,1926,75.44827586206897,66.41379310344827
1994,1265,14,13,0.5185185185185185,2112,2085,78.22222222222223,77.22222222222223
1994,1266,21,8,0.7241379310344828,2007,1787,69.20689655172414,61.62068965517241
1994,1267,7,18,0.28,1820,2072,72.8,82.88
1994,1268,16,11,0.5925925925925926,2159,1966,79.96296296296296,72.81481481481481
1994,1269,27,6,0.8181818181818182,2509,2152,76.03030303030303,65.21212121212122
1994,1270,9,16,0.36,1737,1820,69.48,72.8
1994,1271,13,12,0.52,1792,1826,71.68,73.04
1994,1272,13,16,0.4482758620689655,2090,2105,72.06896551724138,72.58620689655173
1994,1273,3,24,0.1111111111111111,1744,2124,64.5925925925926,78.66666666666667
1994,1274,7,20,0.25925925925925924,1690,1909,62.592592592592595,70.70370370370371
1994,1275,18,10,0.6428571428571429,2115,1941,75.53571428571429,69.32142857142857
1994,1276,21,7,0.75,2246,2066,80.21428571428571,73.78571428571429
1994,1277,19,11,0.6333333333333333,2268,2109,75.6,70.3
1994,1278,20,11,0.6451612903225806,2480,2192,80.0,70.70967741935483
1994,1279,11,13,0.4583333333333333,1702,1814,70.91666666666667,75.58333333333333
1994,1280,17,10,0.6296296296296297,2023,1920,74.92592592592592,71.11111111111111
1994,1281,24,3,0.8888888888888888,2169,1966,80.33333333333333,72.81481481481481
1994,1282,11,17,0.39285714285714285,1994,2114,71.21428571428571,75.5
1994,1283,12,15,0.4444444444444444,1690,1690,62.592592592592595,62.592592592592595
1994,1284,18,11,0.6206896551724138,2206,2185,76.06896551724138,75.34482758620689
1994,1285,15,9,0.625,1826,1661,76.08333333333333,69.20833333333333
1994,1286,13,11,0.5416666666666666,1881,1846,78.375,76.91666666666667
1994,1287,12,14,0.46153846153846156,2121,2262,81.57692307692308,87.0
1994,1288,8,20,0.2857142857142857,1993,2222,71.17857142857143,79.35714285714286
1994,1290,8,16,0.3333333333333333,1956,2127,81.5,88.625
1994,1291,14,14,0.5,2233,2203,79.75,78.67857142857143
1994,1292,7,19,0.2692307692307692,1837,1994,70.65384615384616,76.6923076923077
1994,1293,20,5,0.8,2252,2019,90.08,80.76
1994,1296,9,17,0.34615384615384615,1879,1874,72.26923076923077,72.07692307692308
1994,1298,16,12,0.5714285714285714,2123,2068,75.82142857142857,73.85714285714286
1994,1299,15,12,0.5555555555555556,2029,2077,75.14814814814815,76.92592592592592
1994,1301,11,19,0.36666666666666664,2061,2239,68.7,74.63333333333334
1994,1302,14,11,0.56,2032,2016,81.28,80.64
1994,1304,20,9,0.6896551724137931,2540,2329,87.58620689655173,80.3103448275862
1994,1305,10,17,0.37037037037037035,1976,2113,73.18518518518519,78.25925925925925
1994,1306,15,13,0.5357142857142857,2038,2059,72.78571428571429,73.53571428571429
1994,1307,21,7,0.75,2172,1919,77.57142857142857,68.53571428571429
1994,1308,21,7,0.75,2233,2024,79.75,72.28571428571429
1994,1309,18,9,0.6666666666666666,1908,1759,70.66666666666667,65.14814814814815
1994,1310,6,21,0.2222222222222222,1786,2070,66.14814814814815,76.66666666666667
1994,1311,17,9,0.6538461538461539,2252,2115,86.61538461538461,81.34615384615384
1994,1314,27,6,0.8181818181818182,2853,2407,86.45454545454545,72.93939393939394
